Order ID,Customer ID,Restaurant Name,Location,Cuisine Type,Order Date & Time,Delivery Time (mins),Order Status,Payment Method,Delivery Charges,Ratings
1259,C423,Burger King,Mumbai,Healthy,2024-03-01 21:40:00,32,Completed,Online (Card),11,4.7
1260,C261,Pizza Hut,Chennai,Healthy,2024-03-06 16:55:00,49,Completed,Online (Card),10,4.4
1261,C623,Burger King,Pune,Mexican,2024-03-07 10:17:00,32,Completed,Online (UPI),41,4.7
1262,C728,Taco Bell,Delhi,Fast Food,2024-03-05 16:54:00,32,Completed,COD,44,4.3
1263,C122,Taco Bell,Pune,Mexican,2024-03-11 15:07:00,39,Completed,COD,50,3.7
1264,C980,Pizza Hut,Kolkata,Italian,2024-03-05 19:53:00,35,Completed,COD,38,4.5
1265,C609,Burger King,Chennai,Healthy,2024-03-09 10:08:00,45,Completed,Online (Wallet),25,4.0
1266,C734,McDonald's,Mumbai,Italian,2024-03-09 14:42:00,38,Cancelled,Online (Wallet),0,N/A
1267,C458,McDonald's,Pune,Italian,2024-03-13 22:05:00,22,Completed,Online (Card),49,4.2
1268,C303,Subway,Mumbai,Italian,2024-03-03 11:46:00,44,Cancelled,Online (Wallet),0,N/A
1269,C259,KFC,Bangalore,Mexican,2024-03-12 13:23:00,24,Completed,Online (Card),33,3.9
1270,C968,Biryani Blues,Pune,Healthy,2024-03-04 15:20:00,48,Completed,COD,17,4.5
1271,C314,Pizza Hut,Hyderabad,Chinese,2024-03-04 20:26:00,58,Completed,Online (UPI),13,3.4
1272,C434,KFC,Chennai,Healthy,2024-03-03 18:18:00,26,Completed,Online (Wallet),19,4.3
1273,C995,Pizza Hut,Delhi,Healthy,2024-03-05 11:32:00,43,Completed,Online (Card),47,4.0
1274,C535,McDonald's,Pune,Fast Food,2024-03-14 21:15:00,60,Completed,Online (Wallet),30,4.5
1275,C237,Pizza Hut,Pune,Indian,2024-03-06 14:21:00,48,Completed,COD,43,3.3
1276,C915,KFC,Mumbai,Indian,2024-03-13 10:58:00,23,Cancelled,COD,0,N/A
1277,C481,McDonald's,Mumbai,Indian,2024-03-08 14:27:00,30,Completed,Online (Card),14,3.9
1278,C710,Pizza Hut,Pune,Italian,2024-03-05 22:26:00,59,Completed,COD,37,3.3
1279,C803,Subway,Hyderabad,Indian,2024-03-01 13:51:00,28,Completed,COD,43,3.6
1280,C907,Subway,Mumbai,Mexican,2024-03-14 19:37:00,54,Completed,Online (Wallet),35,4.9
1281,C151,Burger King,Hyderabad,Italian,2024-03-02 14:59:00,24,Completed,COD,15,3.0
1282,C209,Biryani Blues,Delhi,Fast Food,2024-03-01 22:43:00,22,Completed,COD,11,3.7
1283,C125,Burger King,Pune,Indian,2024-03-07 11:56:00,53,Completed,Online (Card),48,4.1
1284,C940,Burger King,Delhi,Fast Food,2024-03-03 12:58:00,35,Completed,COD,43,3.8
1285,C343,Biryani Blues,Hyderabad,Healthy,2024-03-06 19:12:00,57,Completed,COD,50,3.1
1286,C734,KFC,Chennai,Indian,2024-03-11 17:35:00,47,Completed,Online (Wallet),37,4.0
1287,C573,McDonald's,Hyderabad,Indian,2024-03-01 14:56:00,56,Completed,Online (UPI),13,3.2
1288,C775,Biryani Blues,Mumbai,Chinese,2024-03-11 19:55:00,35,Completed,Online (Wallet),24,3.3
1289,C881,KFC,Bangalore,Mexican,2024-03-01 18:08:00,46,Completed,Online (Wallet),31,3.6
1290,C560,Taco Bell,Hyderabad,Healthy,2024-03-12 19:30:00,42,Completed,Online (UPI),24,4.1
1291,C254,Pizza Hut,Bangalore,Fast Food,2024-03-12 12:16:00,32,Completed,Online (UPI),37,4.3
1292,C339,Pizza Hut,Bangalore,Chinese,2024-03-05 12:49:00,40,Completed,Online (Card),24,4.0
1293,C260,Burger King,Kolkata,Fast Food,2024-03-01 15:46:00,57,Completed,COD,35,4.1
1294,C173,Subway,Pune,Italian,2024-03-10 21:00:00,33,Completed,Online (UPI),25,4.6
1295,C532,McDonald's,Chennai,Healthy,2024-03-14 22:12:00,47,Completed,Online (UPI),27,3.1
1296,C978,Subway,Bangalore,Mexican,2024-03-10 10:13:00,45,Completed,Online (Card),23,4.8
1297,C700,Biryani Blues,Mumbai,Chinese,2024-03-09 20:50:00,55,Completed,Online (UPI),45,3.4
1298,C574,Subway,Delhi,Chinese,2024-03-08 20:30:00,57,Completed,COD,19,4.3
1299,C958,Subway,Bangalore,Fast Food,2024-03-04 13:25:00,42,Completed,COD,14,4.9
1300,C716,McDonald's,Chennai,Healthy,2024-03-11 15:35:00,28,Completed,Online (Wallet),26,4.2
1301,C738,Pizza Hut,Chennai,Healthy,2024-03-07 17:57:00,43,Completed,Online (UPI),43,4.3
1302,C169,Burger King,Chennai,Healthy,2024-03-08 18:51:00,35,Cancelled,COD,0,N/A
1303,C236,Biryani Blues,Kolkata,Indian,2024-03-07 15:59:00,52,Completed,Online (Wallet),39,4.0
1304,C277,Biryani Blues,Chennai,Healthy,2024-03-01 15:54:00,34,Completed,Online (Wallet),23,3.8
1305,C278,Dominos,Hyderabad,Fast Food,2024-03-05 16:54:00,57,Completed,Online (Wallet),43,3.9
1306,C687,KFC,Mumbai,Healthy,2024-03-06 10:43:00,26,Completed,COD,14,4.0
1307,C445,Dominos,Bangalore,Chinese,2024-03-10 10:14:00,55,Completed,Online (UPI),22,3.2
1308,C202,Biryani Blues,Mumbai,Chinese,2024-03-02 20:27:00,59,Completed,Online (UPI),23,3.6
1309,C876,Pizza Hut,Pune,Indian,2024-03-02 20:47:00,49,Cancelled,COD,0,N/A
1310,C433,McDonald's,Hyderabad,Mexican,2024-03-14 15:16:00,29,Completed,Online (Card),49,4.6
1311,C415,Biryani Blues,Mumbai,Mexican,2024-03-05 16:59:00,41,Completed,Online (Wallet),39,3.9
1312,C120,Biryani Blues,Hyderabad,Chinese,2024-03-07 18:19:00,55,Completed,Online (Wallet),29,4.1
1313,C298,Biryani Blues,Hyderabad,Italian,2024-03-09 15:39:00,51,Completed,Online (Card),40,3.3
1314,C305,Biryani Blues,Hyderabad,Healthy,2024-03-04 17:12:00,56,Cancelled,Online (UPI),0,N/A
1315,C874,Dominos,Mumbai,Fast Food,2024-03-04 19:07:00,60,Completed,COD,25,3.2
1316,C278,Biryani Blues,Delhi,Indian,2024-03-12 20:38:00,59,Completed,Online (UPI),10,4.3
1317,C302,Biryani Blues,Hyderabad,Fast Food,2024-03-04 10:30:00,56,Completed,Online (Wallet),42,3.7
1318,C338,KFC,Hyderabad,Mexican,2024-03-04 14:17:00,38,Cancelled,Online (Wallet),0,N/A
1319,C870,Pizza Hut,Hyderabad,Italian,2024-03-08 11:27:00,50,Completed,Online (UPI),30,5.0
1320,C885,KFC,Pune,Healthy,2024-03-01 21:18:00,22,Completed,Online (Card),17,4.5
1321,C179,Subway,Pune,Mexican,2024-03-03 13:31:00,56,Completed,Online (Card),25,3.6
1322,C779,KFC,Kolkata,Indian,2024-03-12 12:29:00,20,Completed,Online (UPI),10,3.6
1323,C437,McDonald's,Pune,Italian,2024-03-13 14:27:00,57,Completed,COD,27,4.6
1324,C869,Taco Bell,Pune,Indian,2024-03-05 20:25:00,22,Cancelled,Online (Wallet),0,N/A
1325,C724,Biryani Blues,Pune,Mexican,2024-03-06 21:33:00,44,Completed,COD,41,3.9
1326,C645,Taco Bell,Mumbai,Fast Food,2024-03-12 16:51:00,45,Completed,Online (Card),27,4.9
1327,C520,Pizza Hut,Chennai,Mexican,2024-03-07 12:06:00,28,Completed,COD,40,3.6
1328,C476,KFC,Hyderabad,Chinese,2024-03-04 15:26:00,27,Cancelled,Online (Card),0,N/A
1329,C795,Dominos,Mumbai,Italian,2024-03-02 17:15:00,49,Completed,Online (Card),48,3.1
1330,C828,Biryani Blues,Kolkata,Indian,2024-03-07 16:16:00,27,Completed,Online (UPI),11,3.4
1331,C840,Dominos,Pune,Italian,2024-03-07 10:42:00,45,Cancelled,Online (Card),0,N/A
1332,C841,Burger King,Pune,Mexican,2024-03-04 14:33:00,26,Completed,COD,22,4.7
1333,C429,McDonald's,Bangalore,Healthy,2024-03-06 19:02:00,41,Completed,Online (Card),15,3.6
1334,C788,Biryani Blues,Delhi,Fast Food,2024-03-05 16:07:00,32,Completed,Online (Wallet),44,3.6
1335,C276,Taco Bell,Chennai,Healthy,2024-03-10 20:07:00,49,Completed,Online (Card),36,4.7
1336,C375,Burger King,Hyderabad,Italian,2024-03-10 15:25:00,36,Completed,Online (UPI),31,3.4
1337,C613,Burger King,Bangalore,Mexican,2024-03-04 14:35:00,41,Completed,COD,36,4.2
1338,C709,Taco Bell,Hyderabad,Chinese,2024-03-10 14:38:00,48,Completed,Online (UPI),22,3.8
1339,C965,Pizza Hut,Kolkata,Fast Food,2024-03-13 13:52:00,51,Cancelled,Online (UPI),0,N/A
1340,C780,Burger King,Mumbai,Indian,2024-03-01 17:00:00,41,Completed,Online (Card),17,4.4
1341,C927,McDonald's,Kolkata,Indian,2024-03-14 20:14:00,31,Completed,Online (UPI),13,3.3
1342,C167,Dominos,Chennai,Healthy,2024-03-01 15:43:00,45,Completed,Online (Card),13,3.4
1343,C666,Taco Bell,Delhi,Mexican,2024-03-06 12:55:00,43,Completed,Online (Card),29,4.8
1344,C213,Taco Bell,Kolkata,Italian,2024-03-14 20:23:00,36,Completed,Online (Card),35,4.6
1345,C684,Pizza Hut,Bangalore,Fast Food,2024-03-04 22:50:00,45,Completed,Online (Card),21,3.9
1346,C145,Taco Bell,Bangalore,Italian,2024-03-02 21:27:00,28,Completed,Online (Wallet),10,5.0
1347,C875,Dominos,Pune,Fast Food,2024-03-04 22:32:00,31,Completed,COD,50,4.0
1348,C598,McDonald's,Mumbai,Healthy,2024-03-13 20:58:00,51,Completed,Online (UPI),24,4.2
1349,C198,KFC,Bangalore,Chinese,2024-03-10 22:08:00,58,Completed,Online (UPI),26,3.8
1350,C119,Biryani Blues,Delhi,Fast Food,2024-03-01 20:27:00,46,Cancelled,COD,0,N/A
1351,C143,Dominos,Chennai,Fast Food,2024-03-04 22:35:00,58,Completed,COD,32,4.9
1352,C852,Subway,Hyderabad,Mexican,2024-03-02 18:46:00,34,Completed,Online (Card),36,3.7
1353,C884,KFC,Kolkata,Italian,2024-03-06 17:55:00,35,Completed,Online (Card),12,4.5
1354,C743,Biryani Blues,Kolkata,Italian,2024-03-07 13:37:00,29,Completed,Online (Wallet),32,4.6
1355,C910,Dominos,Pune,Mexican,2024-03-07 11:59:00,35,Completed,Online (UPI),22,3.7
1356,C225,Dominos,Chennai,Indian,2024-03-08 20:38:00,55,Completed,Online (UPI),47,4.9
1357,C891,Biryani Blues,Hyderabad,Mexican,2024-03-13 10:31:00,46,Completed,Online (Wallet),40,4.0
1358,C618,Burger King,Delhi,Italian,2024-03-02 17:42:00,43,Completed,Online (Card),24,3.5
1359,C376,Taco Bell,Delhi,Fast Food,2024-03-03 14:21:00,59,Completed,Online (Card),12,3.9
1360,C780,Taco Bell,Bangalore,Indian,2024-03-05 18:46:00,48,Cancelled,Online (UPI),0,N/A
1361,C193,Dominos,Chennai,Fast Food,2024-03-09 19:58:00,47,Completed,Online (Wallet),44,3.5
1362,C236,Taco Bell,Pune,Fast Food,2024-03-06 11:32:00,22,Completed,COD,26,3.7
1363,C692,McDonald's,Chennai,Healthy,2024-03-08 14:33:00,25,Completed,Online (Wallet),18,4.8
1364,C121,KFC,Kolkata,Italian,2024-03-02 12:05:00,28,Completed,Online (UPI),12,3.5
1365,C301,Burger King,Pune,Chinese,2024-03-05 18:51:00,24,Completed,Online (Wallet),31,3.4
1366,C600,KFC,Bangalore,Mexican,2024-03-04 17:57:00,30,Completed,COD,11,4.2
1367,C887,Pizza Hut,Hyderabad,Fast Food,2024-03-06 10:17:00,34,Cancelled,Online (UPI),0,N/A
1368,C613,Subway,Kolkata,Indian,2024-03-03 20:24:00,46,Completed,Online (UPI),12,3.7
1369,C126,Dominos,Chennai,Italian,2024-03-09 16:45:00,25,Cancelled,Online (Wallet),0,N/A
1370,C224,Burger King,Hyderabad,Italian,2024-03-04 22:50:00,31,Cancelled,Online (Card),0,N/A
1371,C554,Pizza Hut,Delhi,Fast Food,2024-03-11 20:48:00,29,Completed,COD,28,4.8
1372,C754,Pizza Hut,Hyderabad,Healthy,2024-03-07 14:52:00,44,Completed,Online (UPI),22,3.8
1373,C496,Biryani Blues,Bangalore,Fast Food,2024-03-08 21:52:00,39,Completed,COD,26,4.8
1374,C263,KFC,Pune,Healthy,2024-03-12 16:30:00,28,Cancelled,Online (UPI),0,N/A
1375,C947,Biryani Blues,Mumbai,Indian,2024-03-01 22:56:00,35,Completed,Online (Wallet),24,3.8
1376,C504,Biryani Blues,Hyderabad,Italian,2024-03-07 14:16:00,49,Cancelled,Online (Card),0,N/A
1377,C497,Dominos,Chennai,Mexican,2024-03-13 13:19:00,59,Completed,Online (UPI),29,3.1
1378,C653,KFC,Kolkata,Healthy,2024-03-08 16:09:00,26,Cancelled,Online (Card),0,N/A
1379,C684,Subway,Chennai,Mexican,2024-03-02 12:47:00,28,Cancelled,Online (UPI),0,N/A
1380,C567,Dominos,Pune,Chinese,2024-03-09 19:04:00,40,Completed,COD,48,3.2
1381,C197,McDonald's,Delhi,Healthy,2024-03-14 22:45:00,36,Completed,COD,36,3.5
1382,C479,KFC,Mumbai,Italian,2024-03-04 21:49:00,60,Completed,Online (UPI),18,4.2
1383,C939,Pizza Hut,Chennai,Chinese,2024-03-10 16:16:00,43,Completed,Online (Wallet),25,4.6
1384,C290,Biryani Blues,Hyderabad,Mexican,2024-03-06 14:48:00,45,Completed,COD,38,4.1
1385,C929,Burger King,Delhi,Italian,2024-03-13 21:24:00,27,Completed,Online (UPI),44,4.1
1386,C242,Taco Bell,Delhi,Fast Food,2024-03-11 10:05:00,57,Completed,Online (UPI),14,4.3
1387,C553,McDonald's,Pune,Healthy,2024-03-08 15:45:00,23,Completed,Online (Wallet),37,3.8
1388,C968,Pizza Hut,Delhi,Healthy,2024-03-02 20:08:00,22,Completed,Online (UPI),14,3.6
1389,C273,Subway,Pune,Healthy,2024-03-07 21:30:00,31,Completed,Online (Wallet),21,4.0
1390,C233,McDonald's,Bangalore,Chinese,2024-03-04 17:39:00,53,Completed,Online (Wallet),44,3.7
1391,C632,Burger King,Delhi,Chinese,2024-03-02 20:53:00,39,Completed,Online (Wallet),26,3.3
1392,C413,Biryani Blues,Bangalore,Fast Food,2024-03-09 11:29:00,41,Completed,Online (UPI),31,3.7
1393,C906,KFC,Bangalore,Fast Food,2024-03-01 11:35:00,55,Completed,Online (Card),17,4.4
1394,C724,Biryani Blues,Pune,Mexican,2024-03-14 16:53:00,57,Completed,COD,24,4.8
1395,C384,Taco Bell,Chennai,Mexican,2024-03-12 19:26:00,51,Completed,Online (UPI),42,3.4
1396,C395,Pizza Hut,Delhi,Chinese,2024-03-05 17:30:00,52,Completed,COD,12,4.7
1397,C524,Dominos,Delhi,Chinese,2024-03-05 16:26:00,37,Completed,Online (Wallet),43,3.5
1398,C871,Biryani Blues,Hyderabad,Chinese,2024-03-14 10:17:00,22,Completed,Online (Wallet),25,3.5
1399,C464,Biryani Blues,Mumbai,Italian,2024-03-02 16:26:00,58,Completed,COD,38,4.9
1400,C288,Burger King,Chennai,Italian,2024-03-03 17:22:00,42,Completed,Online (UPI),26,4.4
1401,C113,Burger King,Kolkata,Indian,2024-03-03 10:32:00,40,Cancelled,Online (Wallet),0,N/A
1402,C863,Pizza Hut,Bangalore,Italian,2024-03-10 14:02:00,43,Cancelled,Online (Wallet),0,N/A
1403,C252,Taco Bell,Mumbai,Fast Food,2024-03-06 12:01:00,43,Completed,COD,45,3.5
1404,C602,Pizza Hut,Mumbai,Chinese,2024-03-13 15:03:00,50,Completed,Online (UPI),11,4.0
1405,C295,Pizza Hut,Bangalore,Fast Food,2024-03-12 21:38:00,54,Completed,COD,27,4.9
1406,C596,Dominos,Bangalore,Mexican,2024-03-13 19:55:00,28,Completed,Online (UPI),19,3.6
1407,C301,Pizza Hut,Pune,Italian,2024-03-05 17:12:00,39,Completed,COD,14,3.1
1408,C961,Dominos,Kolkata,Mexican,2024-03-14 20:05:00,25,Completed,Online (Wallet),48,4.8
1409,C576,KFC,Delhi,Chinese,2024-03-14 17:49:00,57,Completed,COD,39,4.2
1410,C942,Dominos,Pune,Mexican,2024-03-03 16:16:00,34,Completed,Online (Card),41,5.0
1411,C914,Burger King,Kolkata,Mexican,2024-03-06 12:38:00,28,Completed,COD,29,4.9
1412,C883,Biryani Blues,Delhi,Fast Food,2024-03-04 16:10:00,32,Cancelled,COD,0,N/A
1413,C868,McDonald's,Bangalore,Chinese,2024-03-11 21:26:00,54,Completed,Online (Wallet),32,4.1
1414,C138,Pizza Hut,Delhi,Chinese,2024-03-11 21:55:00,21,Cancelled,COD,0,N/A
1415,C269,Biryani Blues,Pune,Italian,2024-03-02 10:33:00,27,Completed,Online (Wallet),48,4.3
1416,C826,Burger King,Hyderabad,Chinese,2024-03-04 15:23:00,29,Completed,Online (Card),44,3.9
1417,C154,Burger King,Hyderabad,Italian,2024-03-03 16:30:00,56,Completed,Online (Card),36,4.2
1418,C221,Dominos,Delhi,Italian,2024-03-11 16:06:00,25,Completed,Online (Wallet),45,3.6
1419,C265,Biryani Blues,Chennai,Indian,2024-03-12 22:03:00,42,Completed,Online (UPI),38,4.7
1420,C741,Burger King,Hyderabad,Healthy,2024-03-05 15:13:00,58,Completed,Online (Card),28,3.2
1421,C643,Dominos,Kolkata,Healthy,2024-03-03 19:26:00,24,Completed,Online (Card),42,3.4
1422,C996,Taco Bell,Bangalore,Indian,2024-03-09 15:00:00,30,Completed,Online (UPI),37,3.7
1423,C775,Pizza Hut,Chennai,Italian,2024-03-04 11:23:00,20,Completed,Online (Wallet),38,4.1
1424,C814,McDonald's,Kolkata,Italian,2024-03-10 20:25:00,22,Completed,Online (Card),47,3.1
1425,C185,Taco Bell,Hyderabad,Mexican,2024-03-14 18:45:00,43,Completed,Online (Card),11,4.7
1426,C641,Subway,Pune,Healthy,2024-03-12 19:27:00,39,Completed,Online (Wallet),17,3.2
1427,C630,Biryani Blues,Hyderabad,Chinese,2024-03-14 14:19:00,27,Completed,Online (Card),33,3.1
1428,C532,Pizza Hut,Pune,Chinese,2024-03-01 16:06:00,47,Completed,Online (UPI),38,3.7
1429,C241,Biryani Blues,Mumbai,Indian,2024-03-02 22:46:00,27,Completed,COD,43,5.0
1430,C613,Burger King,Pune,Indian,2024-03-03 20:53:00,41,Completed,Online (Card),48,4.6
1431,C296,Dominos,Delhi,Fast Food,2024-03-05 21:56:00,39,Completed,Online (UPI),30,3.4
1432,C284,Dominos,Pune,Mexican,2024-03-12 10:51:00,42,Completed,Online (Card),23,4.4
1433,C878,Subway,Kolkata,Chinese,2024-03-14 22:22:00,20,Completed,Online (Wallet),48,4.9
1434,C214,Biryani Blues,Chennai,Chinese,2024-03-04 13:10:00,41,Completed,Online (Card),14,3.9
1435,C329,Dominos,Hyderabad,Chinese,2024-03-03 12:54:00,20,Completed,Online (UPI),38,4.8
1436,C724,KFC,Kolkata,Fast Food,2024-03-06 16:36:00,35,Completed,COD,42,4.8
1437,C887,Taco Bell,Kolkata,Chinese,2024-03-13 21:24:00,34,Cancelled,Online (UPI),0,N/A
1438,C405,Burger King,Hyderabad,Chinese,2024-03-01 13:33:00,42,Cancelled,Online (UPI),0,N/A
1439,C321,Taco Bell,Hyderabad,Healthy,2024-03-08 20:47:00,52,Completed,Online (Card),49,3.1
1440,C594,Subway,Bangalore,Mexican,2024-03-01 14:56:00,30,Completed,COD,19,4.5
1441,C400,McDonald's,Delhi,Mexican,2024-03-14 11:10:00,50,Cancelled,COD,0,N/A
1442,C340,Biryani Blues,Hyderabad,Healthy,2024-03-11 21:23:00,51,Completed,Online (UPI),34,3.9
1443,C813,Dominos,Hyderabad,Chinese,2024-03-01 13:58:00,24,Completed,Online (UPI),23,3.9
1444,C302,Pizza Hut,Delhi,Italian,2024-03-12 20:02:00,35,Completed,Online (Wallet),15,3.2
1445,C976,Subway,Hyderabad,Healthy,2024-03-09 22:36:00,29,Completed,Online (Card),30,3.2
1446,C551,Dominos,Chennai,Healthy,2024-03-05 21:34:00,31,Completed,Online (UPI),13,3.3
1447,C685,Pizza Hut,Delhi,Chinese,2024-03-05 14:26:00,43,Completed,Online (Wallet),25,3.6
1448,C821,Pizza Hut,Kolkata,Indian,2024-03-09 22:47:00,50,Completed,Online (Wallet),16,4.4
1449,C100,Biryani Blues,Delhi,Mexican,2024-03-14 10:59:00,54,Completed,Online (Card),21,3.5
1450,C960,Taco Bell,Pune,Chinese,2024-03-07 21:47:00,47,Completed,Online (Card),12,4.0
1451,C421,Burger King,Delhi,Chinese,2024-03-12 10:18:00,26,Completed,Online (UPI),17,4.5
1452,C745,McDonald's,Mumbai,Fast Food,2024-03-02 21:59:00,46,Completed,Online (Card),19,4.7
1453,C899,McDonald's,Delhi,Fast Food,2024-03-04 13:37:00,25,Completed,Online (Card),27,3.3
1454,C280,Biryani Blues,Kolkata,Fast Food,2024-03-10 10:27:00,54,Completed,Online (Wallet),40,3.5
1455,C926,Dominos,Delhi,Mexican,2024-03-06 10:04:00,26,Completed,Online (Wallet),43,3.3
1456,C162,KFC,Pune,Healthy,2024-03-04 16:15:00,53,Completed,COD,37,4.6
1457,C305,Biryani Blues,Delhi,Fast Food,2024-03-13 12:03:00,51,Completed,COD,15,4.8
1458,C453,Dominos,Mumbai,Indian,2024-03-13 16:37:00,39,Completed,Online (Card),17,4.0
1459,C192,McDonald's,Mumbai,Chinese,2024-03-03 16:51:00,52,Cancelled,Online (Card),0,N/A
1460,C638,McDonald's,Chennai,Indian,2024-03-02 15:23:00,44,Cancelled,Online (UPI),0,N/A
1461,C107,Dominos,Delhi,Italian,2024-03-10 18:50:00,48,Completed,COD,48,4.5
1462,C393,Biryani Blues,Chennai,Chinese,2024-03-10 12:40:00,28,Completed,COD,40,3.4
1463,C951,Biryani Blues,Hyderabad,Healthy,2024-03-04 19:14:00,32,Completed,Online (Card),37,4.0
1464,C319,Burger King,Kolkata,Fast Food,2024-03-13 19:46:00,42,Completed,Online (Wallet),24,4.9
1465,C163,Taco Bell,Kolkata,Italian,2024-03-07 20:52:00,27,Completed,COD,41,3.8
1466,C252,Taco Bell,Mumbai,Chinese,2024-03-07 18:52:00,25,Completed,Online (Wallet),48,4.4
1467,C754,Pizza Hut,Chennai,Fast Food,2024-03-05 12:09:00,46,Completed,Online (Wallet),45,4.0
1468,C922,Pizza Hut,Pune,Italian,2024-03-03 12:01:00,36,Completed,Online (Wallet),31,5.0
1469,C549,Subway,Bangalore,Mexican,2024-03-05 17:09:00,29,Cancelled,Online (Wallet),0,N/A
1470,C988,McDonald's,Hyderabad,Fast Food,2024-03-04 19:05:00,42,Completed,COD,42,3.7
1471,C588,Subway,Kolkata,Healthy,2024-03-05 14:11:00,29,Cancelled,COD,0,N/A
1472,C384,Burger King,Mumbai,Mexican,2024-03-12 12:40:00,51,Completed,COD,35,3.3
1473,C271,McDonald's,Hyderabad,Fast Food,2024-03-14 17:44:00,58,Completed,Online (Wallet),35,4.9
1474,C515,Subway,Bangalore,Italian,2024-03-08 13:14:00,32,Completed,COD,12,3.0
1475,C483,Pizza Hut,Pune,Fast Food,2024-03-14 10:13:00,37,Completed,Online (UPI),18,3.6
1476,C692,Burger King,Delhi,Fast Food,2024-03-02 22:31:00,35,Completed,Online (Wallet),39,4.1
1477,C965,Taco Bell,Bangalore,Chinese,2024-03-05 12:47:00,27,Cancelled,Online (Card),0,N/A
1478,C835,Subway,Delhi,Mexican,2024-03-12 11:11:00,31,Completed,Online (Wallet),31,3.0
1479,C820,Pizza Hut,Hyderabad,Healthy,2024-03-03 10:22:00,21,Completed,COD,48,3.2
1480,C845,Subway,Mumbai,Mexican,2024-03-10 13:25:00,39,Completed,COD,22,3.5
1481,C755,Pizza Hut,Chennai,Healthy,2024-03-01 22:12:00,25,Completed,Online (Wallet),26,4.8
1482,C314,Dominos,Delhi,Chinese,2024-03-11 13:29:00,20,Completed,Online (Card),16,4.7
1483,C476,Pizza Hut,Kolkata,Indian,2024-03-11 20:42:00,57,Completed,Online (Card),45,3.1
1484,C579,McDonald's,Kolkata,Healthy,2024-03-12 14:36:00,57,Completed,Online (Card),14,4.2
1485,C261,KFC,Mumbai,Healthy,2024-03-14 19:54:00,22,Completed,Online (Card),14,3.7
1486,C887,Dominos,Kolkata,Healthy,2024-03-09 17:13:00,48,Completed,Online (Card),30,3.6
1487,C983,KFC,Delhi,Mexican,2024-03-07 16:04:00,36,Completed,Online (Wallet),32,4.6
1488,C294,Dominos,Chennai,Mexican,2024-03-12 11:46:00,60,Cancelled,Online (Wallet),0,N/A
1489,C876,McDonald's,Bangalore,Italian,2024-03-08 13:49:00,38,Completed,Online (UPI),10,4.3
1490,C349,Dominos,Chennai,Fast Food,2024-03-02 17:21:00,59,Completed,Online (Card),33,3.8
1491,C262,KFC,Delhi,Italian,2024-03-12 19:19:00,27,Completed,Online (UPI),31,4.5
1492,C852,McDonald's,Kolkata,Indian,2024-03-13 17:21:00,41,Completed,Online (Wallet),39,3.2
1493,C990,KFC,Hyderabad,Healthy,2024-03-11 18:20:00,55,Completed,Online (Wallet),49,3.7
1494,C809,Taco Bell,Bangalore,Healthy,2024-03-08 10:13:00,59,Cancelled,Online (Wallet),0,N/A
1495,C746,Biryani Blues,Pune,Healthy,2024-03-02 22:12:00,53,Completed,Online (Wallet),28,3.0
1496,C478,Subway,Chennai,Healthy,2024-03-08 11:54:00,34,Completed,Online (Wallet),47,3.9
1497,C550,Biryani Blues,Pune,Italian,2024-03-07 17:13:00,56,Completed,Online (UPI),23,3.3
1498,C239,Biryani Blues,Delhi,Healthy,2024-03-13 12:57:00,60,Completed,Online (Card),28,4.9
1499,C485,Taco Bell,Bangalore,Chinese,2024-03-04 20:53:00,38,Completed,COD,19,3.4
1500,C181,Burger King,Mumbai,Chinese,2024-03-04 13:10:00,49,Completed,Online (Card),21,4.2
1501,C329,KFC,Mumbai,Mexican,2024-03-06 21:50:00,54,Completed,COD,41,3.4
1502,C667,Dominos,Delhi,Italian,2024-03-02 11:49:00,47,Completed,Online (Card),30,3.3
1503,C147,KFC,Pune,Fast Food,2024-03-14 14:01:00,41,Completed,COD,45,3.9
1504,C483,McDonald's,Bangalore,Chinese,2024-03-01 12:20:00,60,Cancelled,Online (UPI),0,N/A
1505,C755,Pizza Hut,Pune,Italian,2024-03-11 19:20:00,59,Completed,Online (Card),20,3.3
1506,C695,KFC,Bangalore,Indian,2024-03-10 18:25:00,42,Completed,Online (UPI),23,3.3
1507,C863,KFC,Hyderabad,Healthy,2024-03-05 10:10:00,42,Completed,COD,32,4.5
1508,C557,Taco Bell,Mumbai,Fast Food,2024-03-14 14:35:00,45,Completed,Online (UPI),42,4.5
1509,C237,McDonald's,Pune,Chinese,2024-03-03 21:27:00,44,Completed,Online (Wallet),44,4.1
1510,C225,KFC,Bangalore,Fast Food,2024-03-12 22:29:00,31,Cancelled,Online (Card),0,N/A
1511,C704,McDonald's,Delhi,Italian,2024-03-04 22:35:00,40,Completed,Online (Wallet),20,4.7
1512,C246,Pizza Hut,Kolkata,Healthy,2024-03-05 13:00:00,56,Cancelled,Online (Wallet),0,N/A
1513,C435,Taco Bell,Kolkata,Mexican,2024-03-14 12:38:00,39,Completed,Online (UPI),21,4.6
1514,C447,KFC,Mumbai,Healthy,2024-03-11 11:06:00,50,Completed,COD,31,3.6
1515,C226,Pizza Hut,Bangalore,Chinese,2024-03-02 21:22:00,42,Completed,COD,29,4.5
